pkey,created_on,last_updated_on,version,balls,max_overs,inn_num,runs,src_id,wickets,batting_team_pkey,fielding_team_pkey,match_pkey
1031,"2021-02-15 00:09:05",NULL,0,120,NULL,2,207,99531,8,40,38,586
1032,"2021-02-15 00:09:07",NULL,0,120,NULL,1,154,99537,7,36,39,587
1033,"2021-02-15 00:09:07",NULL,0,116,NULL,2,155,99552,3,39,36,587
1034,"2021-02-15 00:09:09",NULL,0,120,NULL,1,197,99631,5,34,38,588
1035,"2021-02-15 00:09:09",NULL,0,111,NULL,2,140,99636,10,38,34,588
1036,"2021-02-15 00:09:11",NULL,0,120,NULL,1,142,99648,7,35,37,589
1037,"2021-02-15 00:09:11",NULL,0,108,NULL,2,99,99650,10,37,35,589
1038,"2021-02-15 00:09:14",NULL,0,120,NULL,1,151,99666,7,34,40,590
1039,"2021-02-15 00:09:14",NULL,0,120,NULL,2,143,99667,9,40,34,590
1040,"2021-02-15 00:09:16",NULL,0,120,NULL,1,194,99794,2,37,34,591
1041,"2021-02-15 00:09:16",NULL,0,120,NULL,2,166,99797,8,34,37,591
1042,"2021-02-15 00:09:18",NULL,0,72,NULL,1,116,99837,5,35,37,592
1043,"2021-02-15 00:09:18",NULL,0,72,NULL,2,97,99838,6,37,35,592
1044,"2021-02-15 00:09:23",NULL,0,120,NULL,1,178,104701,8,38,35,593
1045,"2021-02-15 00:09:23",NULL,0,120,NULL,2,162,104704,6,35,38,593
1046,"2021-02-15 00:09:27",NULL,0,119,NULL,1,125,104716,10,36,37,594
1047,"2021-02-15 00:09:27",NULL,0,103,NULL,2,129,104718,4,37,36,594
1048,"2021-02-15 00:09:29",NULL,0,120,NULL,1,169,104730,8,37,34,595
1049,"2021-02-15 00:09:29",NULL,0,120,NULL,2,147,104732,9,34,37,595
1050,"2021-02-15 00:09:34",NULL,0,115,NULL,1,130,104733,10,41,39,596
1051,"2021-02-15 00:09:34",NULL,0,99,NULL,2,131,104736,3,39,41,596
1052,"2021-02-15 00:09:37",NULL,0,120,NULL,1,174,104752,5,38,40,597
1053,"2021-02-15 00:09:37",NULL,0,120,NULL,2,163,104754,9,40,38,597
1054,"2021-02-15 00:09:40",NULL,0,120,NULL,1,205,104756,4,35,39,598
1055,"2021-02-15 00:09:40",NULL,0,64,NULL,2,60,104760,10,39,35,598
1056,"2021-02-15 00:09:42",NULL,0,120,NULL,1,178,104766,6,36,34,599
1057,"2021-02-15 00:09:42",NULL,0,113,NULL,2,180,104769,6,34,36,599
1058,"2021-02-15 00:09:44",NULL,0,117,NULL,1,146,104789,10,38,40,600
1059,"2021-02-15 00:09:44",NULL,0,112,NULL,2,147,104792,5,40,38,600
1060,"2021-02-15 00:09:46",NULL,0,102,NULL,1,158,104809,6,41,37,601
1061,"2021-02-15 00:09:46",NULL,0,7,NULL,2,10,104811,1,37,41,601
1062,"2021-02-15 00:09:48",NULL,0,120,NULL,1,157,104856,5,39,38,602
1063,"2021-02-15 00:09:48",NULL,0,106,NULL,2,161,104857,4,38,39,602
1064,"2021-02-15 00:09:50",NULL,0,120,NULL,1,177,104870,5,35,40,603
1065,"2021-02-15 00:09:50",NULL,0,120,NULL,2,139,104873,7,40,35,603
1066,"2021-02-15 00:09:52",NULL,0,120,NULL,1,152,104900,5,41,34,604
1067,"2021-02-15 00:09:52",NULL,0,117,NULL,2,156,104902,3,34,41,604
1068,"2021-02-15 00:09:54",NULL,0,120,NULL,1,150,104914,6,40,36,605
1069,"2021-02-15 00:09:54",NULL,0,120,NULL,2,148,104915,9,36,40,605
1070,"2021-02-15 00:09:56",NULL,0,120,NULL,1,209,104941,8,34,39,606
1071,"2021-02-15 00:09:56",NULL,0,74,NULL,2,80,104943,10,39,34,606
1072,"2021-02-15 00:09:59",NULL,0,120,NULL,1,193,104944,5,37,35,607
1073,"2021-02-15 00:09:59",NULL,0,119,NULL,2,194,104945,9,35,37,607
1074,"2021-02-15 00:10:02",NULL,0,120,NULL,1,148,104953,7,38,36,608
1075,"2021-02-15 00:10:02",NULL,0,104,NULL,2,152,104956,6,36,38,608
1076,"2021-02-15 00:10:07",NULL,0,120,NULL,1,165,104966,8,40,41,609
1077,"2021-02-15 00:10:07",NULL,0,92,NULL,2,94,104969,10,41,40,609
1078,"2021-02-15 00:10:10",NULL,0,120,NULL,1,168,104989,6,39,35,610
1079,"2021-02-15 00:10:10",NULL,0,119,NULL,2,169,104992,8,35,39,610
1080,"2021-02-15 00:10:12",NULL,0,120,NULL,1,219,104991,7,34,37,611
1081,"2021-02-15 00:10:12",NULL,0,119,NULL,2,144,104994,10,37,34,611
1082,"2021-02-15 00:10:14",NULL,0,118,NULL,1,150,105004,10,38,36,612
1083,"2021-02-15 00:10:14",NULL,0,120,NULL,2,149,105005,8,36,38,612
1084,"2021-02-15 00:10:16",NULL,0,120,NULL,1,146,105014,9,40,41,613
1085,"2021-02-15 00:10:16",NULL,0,106,NULL,2,147,105017,3,41,40,613
1086,"2021-02-15 00:10:18",NULL,0,102,NULL,1,166,105026,6,39,34,614
1087,"2021-02-15 00:10:18",NULL,0,72,NULL,2,117,105028,2,34,39,614
1088,"2021-02-15 00:10:20",NULL,0,120,NULL,1,164,105035,5,38,37,615
1089,"2021-02-15 00:10:20",NULL,0,120,NULL,2,143,105038,9,37,38,615
1090,"2021-02-15 00:10:22",NULL,0,120,NULL,1,165,105039,8,35,36,616
1091,"2021-02-15 00:10:22",NULL,0,113,NULL,2,171,105041,6,36,35,616
1092,"2021-02-15 00:10:24",NULL,0,120,NULL,1,185,105051,3,41,39,617
1093,"2021-02-15 00:10:24",NULL,0,77,NULL,2,89,105053,10,39,41,617
1094,"2021-02-15 00:10:26",NULL,0,120,NULL,1,150,105055,4,40,35,618
1095,"2021-02-15 00:10:26",NULL,0,108,NULL,2,151,105057,3,35,40,618
1096,"2021-02-15 00:10:28",NULL,0,120,NULL,1,183,105068,6,37,38,619
1097,"2021-02-15 00:10:28",NULL,0,120,NULL,2,173,105072,6,38,37,619
1098,"2021-02-15 00:10:30",NULL,0,120,NULL,1,174,105075,8,34,36,620
1099,"2021-02-15 00:10:30",NULL,0,115,NULL,2,175,105078,5,36,34,620
1100,"2021-02-15 00:10:32",NULL,0,120,NULL,1,171,105091,5,40,39,621
1101,"2021-02-15 00:10:32",NULL,0,115,NULL,2,111,105096,10,39,40,621
1102,"2021-02-15 00:10:34",NULL,0,120,NULL,1,183,105103,4,41,35,622
1103,"2021-02-15 00:10:34",NULL,0,100,NULL,2,97,105106,10,35,41,622
1104,"2021-02-15 00:10:35",NULL,0,120,NULL,1,167,105111,5,34,38,623
1105,"2021-02-15 00:10:35",NULL,0,120,NULL,2,128,105112,8,38,34,623
1106,"2021-02-15 00:10:37",NULL,0,60,NULL,1,115,105114,3,36,37,624
1107,"2021-02-15 00:10:37",NULL,0,60,NULL,2,110,105116,5,37,36,624
1108,"2021-02-15 00:10:39",NULL,0,120,NULL,1,177,105127,7,40,39,625
1109,"2021-02-15 00:10:39",NULL,0,119,NULL,2,178,105129,4,39,40,625
1110,"2021-02-15 00:10:42",NULL,0,120,NULL,1,185,105152,6,41,34,626
1111,"2021-02-15 00:10:42",NULL,0,120,NULL,2,168,105155,10,34,41,626
1112,"2021-02-15 00:10:44",NULL,0,120,NULL,1,148,105179,10,36,35,627
1113,"2021-02-15 00:10:44",NULL,0,120,NULL,2,152,105191,7,35,36,627
1114,"2021-02-15 00:10:46",NULL,0,120,NULL,1,149,105214,7,37,40,628
1115,"2021-02-15 00:10:46",NULL,0,114,NULL,2,150,105222,5,40,37,628
1116,"2021-02-15 00:10:47",NULL,0,120,NULL,1,139,105241,5,38,41,629
1117,"2021-02-15 00:10:47",NULL,0,98,NULL,2,140,105253,1,41,38,629
1118,"2021-02-15 00:10:49",NULL,0,120,NULL,1,166,105277,6,34,35,630
1119,"2021-02-15 00:10:49",NULL,0,76,NULL,2,132,105285,5,35,34,630
1120,"2021-02-15 00:10:51",NULL,0,120,NULL,1,149,105306,6,39,36,631
1121,"2021-02-15 00:10:51",NULL,0,112,NULL,2,150,105316,5,36,39,631
1122,"2021-02-15 00:10:54",NULL,0,120,NULL,1,179,105340,2,37,40,632
1123,"2021-02-15 00:10:54",NULL,0,86,NULL,2,68,105346,10,40,37,632
1124,"2021-02-15 00:10:55",NULL,0,120,NULL,1,163,105367,7,41,35,633
1125,"2021-02-15 00:10:55",NULL,0,113,NULL,2,164,105377,3,35,41,633
1126,"2021-02-15 00:10:57",NULL,0,119,NULL,1,150,105407,10,39,37,634
1127,"2021-02-15 00:10:57",NULL,0,115,NULL,2,153,105413,4,37,39,634
1128,"2021-02-15 00:10:59",NULL,0,120,NULL,1,177,105442,5,34,38,635
1129,"2021-02-15 00:10:59",NULL,0,108,NULL,2,181,105448,4,38,34,635
1130,"2021-02-15 00:11:02",NULL,0,120,NULL,1,174,105472,5,41,36,636
1131,"2021-02-15 00:11:02",NULL,0,100,NULL,2,115,105477,10,36,41,636
1132,"2021-02-15 00:11:05",NULL,0,120,NULL,1,158,105489,6,37,39,637
1133,"2021-02-15 00:11:05",NULL,0,118,NULL,2,160,105492,5,39,37,637
1134,"2021-02-15 00:11:07",NULL,0,120,NULL,1,197,105506,5,40,36,638
1135,"2021-02-15 00:11:07",NULL,0,105,NULL,2,115,105508,10,36,40,638
1136,"2021-02-15 00:11:09",NULL,0,120,NULL,1,179,105515,8,41,38,639
1137,"2021-02-15 00:11:09",NULL,0,120,NULL,2,157,105518,8,38,41,639
1138,"2021-02-15 00:11:11",NULL,0,120,NULL,1,232,105522,5,34,35,640
1139,"2021-02-15 00:11:11",NULL,0,120,NULL,2,186,105526,5,35,34,640
1140,"2021-02-15 00:11:13",NULL,0,120,NULL,1,173,105539,5,36,39,641
1141,"2021-02-15 00:11:13",NULL,0,112,NULL,2,147,105542,10,39,36,641
1142,"2021-02-15 00:11:15",NULL,0,120,NULL,1,182,105544,4,41,37,642
1143,"2021-02-15 00:11:15",NULL,0,120,NULL,2,171,105547,6,37,41,642
1144,"2021-02-15 00:11:17",NULL,0,120,NULL,1,159,105560,6,40,34,643
1145,"2021-02-15 00:11:17",NULL,0,120,NULL,2,153,105565,7,34,40,643
1146,"2021-02-15 00:11:19",NULL,0,120,NULL,1,188,105567,8,38,35,644
1147,"2021-02-15 00:11:19",NULL,0,120,NULL,2,181,105573,8,35,38,644
1148,"2021-02-15 00:11:21",NULL,0,84,NULL,1,115,105589,4,40,34,645
1149,"2021-02-15 00:11:21",NULL,0,73,NULL,2,116,105592,1,34,40,645
1150,"2021-02-15 00:11:22",NULL,0,120,NULL,1,181,105596,7,36,41,646
1151,"2021-02-15 00:11:22",NULL,0,120,NULL,2,175,105597,6,41,36,646
1152,"2021-02-15 00:11:24",NULL,0,120,NULL,1,150,105600,5,39,38,647
1153,"2021-02-15 00:11:24",NULL,0,120,NULL,2,139,105606,9,38,39,647
1154,"2021-02-15 00:11:26",NULL,0,120,NULL,1,177,105612,6,37,35,648
1155,"2021-02-15 00:11:26",NULL,0,119,NULL,2,180,105614,5,35,37,648
1156,"2021-02-15 00:11:27",NULL,0,120,NULL,1,130,105662,7,40,36,649
1157,"2021-02-15 00:11:27",NULL,0,113,NULL,2,131,105666,4,36,40,649
1158,"2021-02-15 00:11:29",NULL,0,120,NULL,1,167,105692,6,41,35,650
1159,"2021-02-15 00:11:29",NULL,0,102,NULL,2,168,105695,1,35,41,650
1160,"2021-02-15 00:11:31",NULL,0,120,NULL,1,158,105717,8,34,36,651
1161,"2021-02-15 00:11:31",NULL,0,115,NULL,2,162,105721,3,36,34,651
1162,"2021-02-15 00:11:34",NULL,0,109,NULL,1,189,105777,1,41,36,652
1163,"2021-02-15 00:11:34",NULL,0,108,NULL,2,150,105778,9,36,41,652
1164,"2021-02-15 00:11:35",NULL,0,120,NULL,1,188,105809,6,35,41,653
1165,"2021-02-15 00:11:35",NULL,0,120,NULL,2,161,105810,9,41,35,653
1166,"2021-02-15 00:11:43",NULL,0,120,NULL,1,195,88758,6,42,43,654
1167,"2021-02-15 00:11:43",NULL,0,105,NULL,2,95,88759,10,43,42,654
1168,"2021-02-15 00:11:49",NULL,0,120,NULL,1,146,88777,5,45,44,655
1169,"2021-02-15 00:11:49",NULL,0,99,NULL,2,148,88778,4,44,45,655
1170,"2021-02-15 00:11:53",NULL,0,120,NULL,1,223,88795,6,42,46,656
1171,"2021-02-15 00:11:53",NULL,0,117,NULL,2,225,88796,6,46,42,656
1172,"2021-02-15 00:11:55",NULL,0,120,NULL,1,141,88803,4,44,43,657
1173,"2021-02-15 00:11:55",NULL,0,120,NULL,2,138,88804,7,43,44,657
1174,"2021-02-15 00:11:57",NULL,0,120,NULL,1,203,88805,7,45,42,658
1175,"2021-02-15 00:11:57",NULL,0,120,NULL,2,161,88806,8,42,45,658
1176,"2021-02-15 00:12:02",NULL,0,120,NULL,1,185,88825,4,47,44,659
1177,"2021-02-15 00:12:02",NULL,0,120,NULL,2,155,88826,8,44,47,659
1178,"2021-02-15 00:12:05",NULL,0,120,NULL,1,175,88836,10,43,46,660
1179,"2021-02-15 00:12:05",NULL,0,118,NULL,2,176,88837,4,46,43,660
1180,"2021-02-15 00:12:08",NULL,0,120,NULL,1,178,88846,4,46,45,661
1181,"2021-02-15 00:12:08",NULL,0,120,NULL,2,131,88847,9,45,46,661
1182,"2021-02-15 00:12:12",NULL,0,120,NULL,1,212,88859,2,43,42,662
1183,"2021-02-15 00:12:12",NULL,0,119,NULL,2,218,88860,5,42,43,662
1184,"2021-02-15 00:12:15",NULL,0,120,NULL,1,226,88878,6,43,47,663
1185,"2021-02-15 00:12:15",NULL,0,120,NULL,2,188,88879,6,47,43,663
1186,"2021-02-15 00:12:17",NULL,0,120,NULL,1,209,88888,7,44,46,664
1187,"2021-02-15 00:12:17",NULL,0,98,NULL,2,138,88889,10,46,44,664
1188,"2021-02-15 00:12:19",NULL,0,120,NULL,1,182,88910,5,46,42,665
1189,"2021-02-15 00:12:19",NULL,0,120,NULL,2,184,88911,6,42,46,665
1190,"2021-02-15 00:12:21",NULL,0,75,NULL,1,69,88938,10,43,45,666
1191,"2021-02-15 00:12:21",NULL,0,48,NULL,2,70,88939,3,45,43,666
1192,"2021-02-15 00:12:23",NULL,0,120,NULL,1,156,88947,6,47,46,667
1193,"2021-02-15 00:12:23",NULL,0,120,NULL,2,154,88948,3,46,47,667
1194,"2021-02-15 00:12:25",NULL,0,120,NULL,1,140,88959,9,44,43,668
1195,"2021-02-15 00:12:25",NULL,0,109,NULL,2,141,88960,4,43,44,668
1196,"2021-02-15 00:12:27",NULL,0,120,NULL,1,147,88976,6,47,45,669
1197,"2021-02-15 00:12:27",NULL,0,113,NULL,2,148,88977,4,45,47,669
1198,"2021-02-15 00:12:29",NULL,0,120,NULL,1,204,88978,5,46,43,670
1199,"2021-02-15 00:12:29",NULL,0,120,NULL,2,183,88979,8,43,46,670
1200,"2021-02-15 00:12:31",NULL,0,120,NULL,1,128,88989,8,47,42,671
1201,"2021-02-15 00:12:31",NULL,0,99,NULL,2,130,88990,6,42,47,671
1202,"2021-02-15 00:12:32",NULL,0,120,NULL,1,168,89005,7,45,44,672
1203,"2021-02-15 00:12:32",NULL,0,119,NULL,2,169,89006,6,44,45,672
1204,"2021-02-15 00:12:34",NULL,0,120,NULL,1,151,89039,9,47,46,673
1205,"2021-02-15 00:12:34",NULL,0,104,NULL,2,153,89043,5,46,47,673
1206,"2021-02-15 00:12:36",NULL,0,120,NULL,1,165,89081,7,47,44,675
1207,"2021-02-15 00:12:36",NULL,0,100,NULL,2,168,89082,2,44,47,675
1208,"2021-02-15 00:12:38",NULL,0,120,NULL,1,199,89095,4,42,45,676
1209,"2021-02-15 00:12:38",NULL,0,120,NULL,2,153,89096,8,45,42,676
1210,"2021-02-15 00:12:40",NULL,0,120,NULL,1,135,89112,7,47,43,677
1211,"2021-02-15 00:12:40",NULL,0,105,NULL,2,136,89113,4,43,47,677
1212,"2021-02-15 00:12:42",NULL,0,120,NULL,1,206,89114,6,46,45,678
1213,"2021-02-15 00:12:42",NULL,0,61,NULL,2,118,89115,3,45,46,678
1214,"2021-02-15 00:12:44",NULL,0,120,NULL,1,168,89144,5,47,45,679
1215,"2021-02-15 00:12:44",NULL,0,118,NULL,2,169,89145,8,45,47,679
1216,"2021-02-15 00:12:46",NULL,0,120,NULL,1,170,89161,7,42,44,680
1217,"2021-02-15 00:12:46",NULL,0,106,NULL,2,103,89163,10,44,42,680
1218,"2021-02-15 00:12:47",NULL,0,120,NULL,1,180,89178,5,42,47,681
1219,"2021-02-15 00:12:47",NULL,0,120,NULL,2,171,89179,5,47,42,681
1220,"2021-02-15 00:12:49",NULL,0,120,NULL,1,173,89182,6,44,46,682
1221,"2021-02-15 00:12:49",NULL,0,109,NULL,2,177,89183,2,46,44,682
1222,"2021-02-15 00:12:50",NULL,0,120,NULL,1,154,89186,7,42,44,683
1223,"2021-02-15 00:12:50",NULL,0,85,NULL,2,158,89187,4,44,42,683
1224,"2021-02-15 00:12:52",NULL,0,120,NULL,1,122,89218,7,42,44,684
1225,"2021-02-15 00:12:52",NULL,0,119,NULL,2,126,89219,8,44,42,684
1226,"2021-02-15 00:12:54",NULL,0,120,NULL,1,191,89228,5,46,45,685
1227,"2021-02-15 00:12:54",NULL,0,119,NULL,2,193,89229,8,45,46,685
1228,"2021-02-15 00:12:55",NULL,0,120,NULL,1,165,89234,6,42,45,686
1229,"2021-02-15 00:12:55",NULL,0,120,NULL,2,145,89235,8,45,42,686
1230,"2021-02-15 00:12:57",NULL,0,120,NULL,1,147,89252,9,44,42,687
1231,"2021-02-15 00:12:57",NULL,0,105,NULL,2,150,89253,2,42,44,687
1232,"2021-02-15 00:13:04",NULL,0,120,NULL,1,152,96320,7,42,45,688
1233,"2021-02-15 00:13:04",NULL,0,118,NULL,2,141,96321,10,45,42,688
1234,"2021-02-15 00:13:09",NULL,0,120,NULL,1,155,96341,9,44,43,689
1235,"2021-02-15 00:13:09",NULL,0,120,NULL,2,142,96342,9,43,44,689
1236,"2021-02-15 00:13:12",NULL,0,120,NULL,1,191,96354,4,42,46,690
1237,"2021-02-15 00:13:12",NULL,0,120,NULL,2,169,96355,6,46,42,690
1238,"2021-02-15 00:13:14",NULL,0,120,NULL,1,153,96374,8,45,44,691
1239,"2021-02-15 00:13:14",NULL,0,113,NULL,2,159,96375,2,44,45,691
1240,"2021-02-15 00:13:17",NULL,0,120,NULL,1,167,96382,5,43,42,692
1241,"2021-02-15 00:13:17",NULL,0,107,NULL,2,168,96384,3,42,43,692
1242,"2021-02-15 00:13:20",NULL,0,120,NULL,1,180,96385,4,44,47,693
1243,"2021-02-15 00:13:20",NULL,0,100,NULL,2,133,96386,10,47,44,693
1244,"2021-02-15 00:13:22",NULL,0,120,NULL,1,241,96414,4,46,45,694
1245,"2021-02-15 00:13:22",NULL,0,113,NULL,2,242,96415,6,45,46,694
1246,"2021-02-15 00:13:25",NULL,0,120,NULL,1,186,96430,2,47,45,695
1247,"2021-02-15 00:13:25",NULL,0,120,NULL,2,168,96431,9,45,47,695
1248,"2021-02-15 00:13:27",NULL,0,120,NULL,1,170,96442,5,46,43,696
1249,"2021-02-15 00:13:27",NULL,0,100,NULL,2,171,96443,5,43,46,696
1250,"2021-02-15 00:13:29",NULL,0,120,NULL,1,267,96452,2,42,46,697
1251,"2021-02-15 00:13:29",NULL,0,120,NULL,2,226,96453,5,46,42,697
1252,"2021-02-15 00:13:31",NULL,0,114,NULL,1,121,96459,10,45,44,698
1253,"2021-02-15 00:13:31",NULL,0,95,NULL,2,122,96461,3,44,45,698
1254,"2021-02-15 00:13:33",NULL,0,120,NULL,1,140,96465,9,47,46,699
1255,"2021-02-15 00:13:33",NULL,0,111,NULL,2,145,96466,6,46,47,699
1256,"2021-02-15 00:13:35",NULL,0,120,NULL,1,138,96467,9,43,45,700
1257,"2021-02-15 00:13:35",NULL,0,89,NULL,2,143,96468,4,45,43,700
1258,"2021-02-15 00:13:37",NULL,0,120,NULL,1,216,96509,4,42,45,701
1259,"2021-02-15 00:13:37",NULL,0,120,NULL,2,216,96510,7,45,42,701
1260,"2021-02-15 00:13:39",NULL,0,120,NULL,1,218,96527,6,44,46,702
1261,"2021-02-15 00:13:39",NULL,0,105,NULL,2,137,96530,10,46,44,702
1262,"2021-02-15 00:13:41",NULL,0,120,NULL,1,176,96541,6,45,46,703
1263,"2021-02-15 00:13:41",NULL,0,119,NULL,2,156,96542,10,46,45,703
1264,"2021-02-15 00:13:43",NULL,0,120,NULL,1,172,96555,6,47,43,704
1265,"2021-02-15 00:13:43",NULL,0,89,NULL,2,101,96556,10,43,47,704
1266,"2021-02-15 00:13:45",NULL,0,74,NULL,1,99,96574,4,43,42,705
1267,"2021-02-15 00:13:47",NULL,0,116,NULL,1,138,96589,10,47,44,706
1268,"2021-02-15 00:13:47",NULL,0,66,NULL,2,81,96590,2,44,47,706
1269,"2021-02-15 00:13:49",NULL,0,120,NULL,1,127,96614,10,46,47,707
1270,"2021-02-15 00:13:49",NULL,0,120,NULL,2,122,96616,9,47,46,707
1271,"2021-02-15 00:13:52",NULL,0,120,NULL,1,165,96637,6,43,45,708
1272,"2021-02-15 00:13:52",NULL,0,120,NULL,2,145,96638,9,45,43,708
1273,"2021-02-15 00:13:54",NULL,0,120,NULL,1,161,96666,7,43,44,709
1274,"2021-02-15 00:13:54",NULL,0,110,NULL,2,162,96667,2,44,43,709
1275,"2021-02-15 00:13:56",NULL,0,120,NULL,1,192,96681,5,47,42,710
1276,"2021-02-15 00:13:56",NULL,0,106,NULL,2,129,96682,10,42,47,710
1277,"2021-02-15 00:13:58",NULL,0,120,NULL,1,165,96693,7,46,43,711
1278,"2021-02-15 00:13:58",NULL,0,115,NULL,2,169,96694,6,43,46,711
1279,"2021-02-15 00:14:00",NULL,0,120,NULL,1,149,96712,7,45,47,712
1280,"2021-02-15 00:14:00",NULL,0,120,NULL,2,148,96715,10,47,45,712
1281,"2021-02-15 00:14:04",NULL,0,120,NULL,1,141,96730,6,47,43,713
1282,"2021-02-15 00:14:04",NULL,0,112,NULL,2,117,96732,10,43,47,713
1283,"2021-02-15 00:14:07",NULL,0,120,NULL,1,185,96746,6,44,42,714
1284,"2021-02-15 00:14:07",NULL,0,120,NULL,2,166,96749,5,42,44,714
1285,"2021-02-15 00:14:09",NULL,0,120,NULL,1,134,96791,8,42,47,715
1286,"2021-02-15 00:14:09",NULL,0,118,NULL,2,135,96792,3,47,42,715
1287,"2021-02-15 00:14:11",NULL,0,120,NULL,1,156,96808,6,44,46,716
1288,"2021-02-15 00:14:11",NULL,0,99,NULL,2,79,96809,10,46,44,716
1289,"2021-02-15 00:14:13",NULL,0,120,NULL,1,143,96827,5,42,44,717
1290,"2021-02-15 00:14:13",NULL,0,112,NULL,2,144,96829,3,44,42,717
1291,"2021-02-15 00:14:16",NULL,0,120,NULL,1,125,96862,7,45,42,718
1292,"2021-02-15 00:14:16",NULL,0,112,NULL,2,128,96863,4,42,45,718
1293,"2021-02-15 00:14:18",NULL,0,120,NULL,1,218,96864,3,44,47,719
1294,"2021-02-15 00:14:18",NULL,0,120,NULL,2,188,96865,8,47,44,719
1295,"2021-02-15 00:14:21",NULL,0,120,NULL,1,160,97007,6,47,42,720
1296,"2021-02-15 00:14:21",NULL,0,117,NULL,2,148,97008,10,42,47,720
1297,"2021-02-15 00:14:23",NULL,0,120,NULL,1,171,97065,6,47,44,721
1298,"2021-02-15 00:14:23",NULL,0,120,NULL,2,144,97066,9,44,47,721
1299,"2021-02-15 00:14:28",NULL,0,102,NULL,1,144,102384,5,44,42,722
1300,"2021-02-15 00:14:28",NULL,0,100,NULL,2,147,102388,6,42,44,722
1301,"2021-02-15 00:14:33",NULL,0,120,NULL,1,153,102389,9,47,45,723
1302,"2021-02-15 00:14:33",NULL,0,120,NULL,2,147,102390,5,45,47,723
1303,"2021-02-15 00:14:36",NULL,0,120,NULL,1,158,102401,7,43,46,724
1304,"2021-02-15 00:14:36",NULL,0,113,NULL,2,160,102406,5,46,43,724
1305,"2021-02-15 00:14:39",NULL,0,120,NULL,1,127,102408,8,45,44,725
1306,"2021-02-15 00:14:39",NULL,0,102,NULL,2,131,102409,7,44,45,725
1307,"2021-02-15 00:14:41",NULL,0,109,NULL,1,131,102424,7,47,43,726
1308,"2021-02-15 00:14:41",NULL,0,25,NULL,2,50,102429,3,43,47,726
1309,"2021-02-15 00:14:43",NULL,0,120,NULL,1,135,102430,8,46,42,727
1310,"2021-02-15 00:14:43",NULL,0,109,NULL,2,136,102431,3,42,46,727
1311,"2021-02-15 00:14:46",NULL,0,120,NULL,1,172,102467,6,43,45,728
1312,"2021-02-15 00:14:46",NULL,0,120,NULL,2,162,102469,8,45,43,728
1313,"2021-02-15 00:14:48",NULL,0,115,NULL,1,118,102473,10,44,46,729
1314,"2021-02-15 00:14:48",NULL,0,120,NULL,2,104,102474,7,46,44,729
1315,"2021-02-15 00:14:50",NULL,0,120,NULL,1,185,102488,3,42,47,730
1316,"2021-02-15 00:14:50",NULL,0,120,NULL,2,166,102491,6,47,42,730
1317,"2021-02-15 00:14:52",NULL,0,120,NULL,1,144,102494,7,43,44,731
1318,"2021-02-15 00:14:52",NULL,0,120,NULL,2,134,102495,8,44,43,731
1319,"2021-02-15 00:14:53",NULL,0,120,NULL,1,151,102520,7,47,45,732
1320,"2021-02-15 00:14:53",NULL,0,117,NULL,2,152,102521,4,45,47,732
1321,"2021-02-15 00:14:55",NULL,0,120,NULL,1,108,102523,9,44,46,733
1322,"2021-02-15 00:14:55",NULL,0,108,NULL,2,113,102524,5,46,44,733
1323,"2021-02-15 00:14:57",NULL,0,103,NULL,1,111,102531,6,43,42,734
1324,"2021-02-15 00:14:57",NULL,0,48,NULL,2,72,102532,4,42,43,734
1325,"2021-02-15 00:14:59",NULL,0,120,NULL,1,148,102533,7,47,46,735
1326,"2021-02-15 00:14:59",NULL,0,120,NULL,2,112,102534,9,46,47,735
1327,"2021-02-15 00:15:01",NULL,0,120,NULL,1,110,102545,9,45,43,736
1328,"2021-02-15 00:15:01",NULL,0,88,NULL,2,111,102550,4,43,45,736
1329,"2021-02-15 00:15:04",NULL,0,120,NULL,1,112,102551,7,44,42,737
1330,"2021-02-15 00:15:04",NULL,0,110,NULL,2,115,102552,3,42,44,737
1331,"2021-02-15 00:15:07",NULL,0,120,NULL,1,148,102593,7,47,42,738
1332,"2021-02-15 00:15:07",NULL,0,119,NULL,2,149,102598,8,42,47,738
1333,"2021-02-15 00:15:09",NULL,0,120,NULL,1,147,102600,6,46,45,739
1334,"2021-02-15 00:15:09",NULL,0,118,NULL,2,110,102601,10,45,46,739
1335,"2021-02-15 00:15:12",NULL,0,108,NULL,1,92,102622,10,43,47,740
1336,"2021-02-15 00:15:12",NULL,0,120,NULL,2,89,102630,7,47,43,740
1337,"2021-02-15 00:15:14",NULL,0,120,NULL,1,150,102632,5,45,44,741
1338,"2021-02-15 00:15:14",NULL,0,105,NULL,2,153,102633,3,44,45,741
1339,"2021-02-15 00:15:16",NULL,0,120,NULL,1,184,102661,4,42,46,742
1340,"2021-02-15 00:15:16",NULL,0,120,NULL,2,165,102669,6,46,42,742
1341,"2021-02-15 00:15:18",NULL,0,120,NULL,1,92,102678,10,47,44,743
1342,"2021-02-15 00:15:18",NULL,0,100,NULL,2,93,102679,2,44,47,743
1343,"2021-02-15 00:15:19",NULL,0,120,NULL,1,174,102686,4,42,45,744
1344,"2021-02-15 00:15:19",NULL,0,120,NULL,2,115,102689,7,45,42,744
1345,"2021-02-15 00:15:21",NULL,0,120,NULL,1,109,102692,7,43,44,745
1346,"2021-02-15 00:15:21",NULL,0,83,NULL,2,110,102693,3,44,43,745
